SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,num_services,charge_per_service,is_new_customer,no_support,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_bucket_Mid,tenure_bucket_New
0,1,1,9,1,0,19.6,197.4,1,9.8,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,0,0,36,1,1,74.9,2659.45,1,37.45,0,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,13,1,1,75.3,989.45,4,15.06,0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,False
0,0,0,12,1,1,19.35,219.35,1,9.675,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,19,0,1,34.3,577.15,2,11.433333333333332,0,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,1,1,30,1,1,54.45,1588.7,2,18.15,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,62,1,1,104.05,6590.5,5,17.341666666666665,0,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,1,1,0,20.2,20.2,1,10.1,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,1,62,1,1,70.45,4300.45,3,17.6125,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0,0,32,1,0,74.75,2282.95,4,14.95,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False
0,1,0,40,1,1,97.1,3706.95,3,24.275,0,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0,1,1,7,0,1,24.7,149.05,0,24.7,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,26,1,1,95.0,2497.2,4,19.0,0,0,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,0,0,52,1,1,83.8,4331.4,3,20.95,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,17,1,0,19.95,310.6,1,9.975,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False
0,1,0,67,1,1,111.3,7567.2,6,15.9,0,0,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,0,20,1,1,69.8,1540.35,1,34.9,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,48,1,0,20.15,982.95,1,10.075,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,0,0,1,1,1,45.05,45.05,1,22.525,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,13,1,1,72.8,930.05,5,12.133333333333333,0,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False
1,0,0,42,1,1,79.35,3344.1,2,26.45,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1,8,1,0,19.9,153.95,1,9.95,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1,1,68,1,1,78.45,5333.35,6,11.207142857142856,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
0,0,0,60,1,1,116.6,7049.5,7,14.575,0,0,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,1,0,18,1,1,99.4,1742.95,4,19.880000000000003,0,0,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,1,1,25,1,0,19.6,411.15,1,9.8,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1,1,70,1,0,80.7,5617.95,6,11.528571428571428,0,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
0,1,1,13,1,1,63.15,816.8,4,12.63,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
0,1,0,35,1,1,70.3,2416.55,1,35.15,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,1,11,1,1,65.15,723.35,3,16.2875,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,1,0,72,1,1,105.0,7589.8,5,17.5,0,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,1,0,17,0,1,35.65,646.05,2,11.883333333333333,0,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0,1,1,71,1,0,19.8,1396.25,1,9.9,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0,1,0,8,1,0,20.25,158.35,1,10.125,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,9,1,0,75.6,661.55,2,25.2,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,72,1,0,19.3,1414.8,1,9.65,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0,0,23,1,0,20.15,405.6,1,10.075,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,5,1,1,92.5,452.7,3,23.125,1,1,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,1,1,47,1,1,99.35,4749.15,4,19.87,0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1,1,37,1,0,19.35,683.75,1,9.675,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,0,1,10,1,1,91.1,964.35,4,18.22,1,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True
0,1,0,15,1,1,103.45,1539.8,5,17.241666666666667,0,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0,0,5,1,0,104.1,541.9,5,17.349999999999998,1,1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
0,0,0,52,1,1,111.25,5916.45,6,15.892857142857142,0,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False
1,1,0,67,1,0,102.9,6989.7,5,17.150000000000002,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,9,1,1,74.05,678.45,1,37.025,1,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,21,0,1,41.9,840.1,2,13.966666666666669,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
0,0,0,3,1,1,80.35,253.8,2,26.78333333333333,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,0,2,0,0,24.5,46.4,0,24.5,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,0,70,0,1,44.05,3011.65,3,11.0125,0,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
0,1,1,71,1,0,19.9,1389.35,1,9.95,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
1,1,0,71,1,0,24.85,1901.0,1,12.425,0,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0,0,1,1,0,20.55,20.55,1,10.275,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,1,1,0,49.5,49.5,2,16.5,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,1,47,1,0,70.55,3309.25,1,35.275,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0,67,1,1,109.7,7344.45,6,15.671428571428573,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False
0,1,1,20,1,0,19.7,395.6,1,9.85,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,72,1,1,84.7,6185.15,3,21.175,0,0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,0,1,63,1,0,19.5,1215.1,1,9.75,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,0,0,2,1,1,70.15,123.8,1,35.075,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,0,71,1,0,83.2,6126.1,6,11.885714285714286,0,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,10,1,1,55.55,551.3,3,13.8875,1,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,0,60,1,1,110.8,6640.7,6,15.828571428571427,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,1,1,1,20.25,20.25,1,10.125,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,31,1,1,96.6,2877.95,4,19.32,0,0,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,9,1,1,20.45,147.55,1,10.225,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,0,0,2,1,1,69.8,134.7,1,34.9,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,1,60,1,1,95.4,5812.0,4,19.08,0,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
1,0,0,1,0,1,25.1,25.1,0,25.1,1,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0,8,1,0,43.55,335.4,1,21.775,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,1,1,49,1,0,61.75,3024.15,4,12.35,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,0,17,1,1,76.45,1233.4,2,25.48333333333333,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,1,1,0,91.7,91.7,4,18.34,1,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
0,1,1,25,1,0,20.05,520.1,1,10.025,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False
0,1,0,71,1,1,24.4,1725.4,1,12.2,0,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,0,0,56,1,1,106.8,5914.4,5,17.8,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,1,0,22,1,0,95.9,2234.95,4,19.18,0,0,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,1,1,40,1,1,84.85,3303.05,3,21.2125,0,0,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,1,1,52,1,1,68.75,3482.85,5,11.458333333333334,0,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,0,41,1,1,89.55,3729.75,4,17.91,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
0,0,0,2,1,0,18.75,53.15,1,9.375,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,70,1,0,98.9,6838.6,4,19.78,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
0,1,0,59,1,1,110.15,6448.05,6,15.735714285714286,0,0,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
