churn_probability,actual_churn,top_risk_factors,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,risk_tier,expected_remaining_months,CLV,priority_score,priority_rank
0.15790005,1,"num_services, charge_per_service, PaymentMethod_Electronic check",71,73.5,5357.75,Two year,DSL,LOW,1.0,73.5,11.61,878
0.2575494,0,"OnlineBackup_Yes, PaymentMethod_Electronic check, num_services",34,44.85,1442.6,Month-to-month,DSL,LOW,1.0,44.85,11.55,879
0.58382285,1,"num_services, DeviceProtection_Yes, StreamingTV_Yes",69,19.7,1396.9,Two year,No,MEDIUM,1.0,19.7,11.5,880
0.45142108,0,"DeviceProtection_Yes, PaymentMethod_Electronic check, charge_per_service",72,25.4,1710.9,Two year,No,MEDIUM,1.0,25.4,11.47,881
0.036836192,0,"charge_per_service, PaymentMethod_Electronic check, num_services",16,18.95,326.8,Two year,No,LOW,16.421786120591584,311.19,11.46,882
0.005944751,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",7,75.7,554.05,Month-to-month,DSL,LOW,25.421786120591584,1924.43,11.44,883
0.012037812,0,"PaymentMethod_Electronic check, Contract_Two year, PaymentMethod_Credit card (automatic)",1,30.2,30.2,Month-to-month,DSL,LOW,31.421786120591584,948.94,11.42,884
0.016269926,0,"tenure, PaymentMethod_Electronic check, StreamingMovies_Yes",9,29.95,248.95,Month-to-month,DSL,LOW,23.421786120591584,701.48,11.41,885
0.22524025,0,"tenure, PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic)",58,50.3,2878.55,One year,DSL,LOW,1.0,50.3,11.33,886
0.4573579,0,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), StreamingMovies_Yes",71,24.65,1710.15,Two year,No,MEDIUM,1.0,24.65,11.27,887
0.0052764886,0,"PaymentMethod_Electronic check, charge_per_service, PaymentMethod_Credit card (automatic)",2,69.7,135.2,Month-to-month,Fiber optic,LOW,30.421786120591584,2120.4,11.19,888
0.56607026,1,"PaymentMethod_Electronic check, num_services, charge_per_service",61,19.75,1124.2,Two year,No,MEDIUM,1.0,19.75,11.18,889
0.014246494,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",25,104.95,2566.5,Month-to-month,Fiber optic,LOW,7.421786120591584,778.92,11.1,890
0.1370654,1,"charge_per_service, tenure, PaymentMethod_Electronic check",71,80.7,5676.0,Two year,Fiber optic,LOW,1.0,80.7,11.06,891
0.006164018,0,"Contract_Two year, num_services, tenure",11,82.9,880.05,Month-to-month,Fiber optic,LOW,21.421786120591584,1775.87,10.95,892
0.18279994,1,"TotalCharges, StreamingMovies_Yes, PaymentMethod_Electronic check",67,59.55,4103.9,Two year,DSL,LOW,1.0,59.55,10.89,893
0.52780086,0,"charge_per_service, StreamingTV_Yes, OnlineBackup_Yes",47,20.55,945.7,Two year,No,MEDIUM,1.0,20.55,10.85,894
0.093738526,0,"num_services, MonthlyCharges, tenure",43,115.05,4895.1,Two year,Fiber optic,LOW,1.0,115.05,10.78,895
0.020836744,1,"charge_per_service, OnlineBackup_Yes, PaymentMethod_Electronic check",7,19.95,147.5,Month-to-month,No,LOW,25.421786120591584,507.16,10.57,896
0.11143088,0,"charge_per_service, PaymentMethod_Electronic check, OnlineBackup_Yes",34,94.25,3217.55,Month-to-month,Fiber optic,LOW,1.0,94.25,10.5,897
0.11959801,0,"Contract_Two year, num_services, PaymentMethod_Electronic check",72,86.6,6350.5,Two year,DSL,LOW,1.0,86.6,10.36,898
0.18322855,0,"PaymentMethod_Electronic check, num_services, charge_per_service",43,56.15,2499.3,Month-to-month,DSL,LOW,1.0,56.15,10.29,899
0.40206474,0,"num_services, PaymentMethod_Electronic check, OnlineBackup_Yes",53,25.55,1336.1,Two year,No,MEDIUM,1.0,25.55,10.27,900
0.0073413807,0,"charge_per_service, PaymentMethod_Electronic check, num_services",7,54.85,370.4,Month-to-month,DSL,LOW,25.421786120591584,1394.38,10.24,901
0.038756747,0,"MonthlyCharges, num_services, PaymentMethod_Electronic check",28,59.55,1646.45,Month-to-month,DSL,LOW,4.421786120591584,263.32,10.21,902
0.12905373,0,"TotalCharges, MonthlyCharges, PaymentMethod_Electronic check",47,78.9,3650.35,One year,Fiber optic,LOW,1.0,78.9,10.18,903
0.10312807,1,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), charge_per_service",71,98.65,6962.85,One year,Fiber optic,LOW,1.0,98.65,10.17,904
0.5222118,0,"charge_per_service, tenure, OnlineBackup_Yes",70,19.45,1303.5,Two year,No,MEDIUM,1.0,19.45,10.16,905
0.11839064,0,"num_services, MonthlyCharges, PaymentMethod_Electronic check",49,84.5,3906.7,Month-to-month,Fiber optic,LOW,1.0,84.5,10.0,906
0.031440612,0,"StreamingTV_Yes, PaymentMethod_Electronic check, OnlineBackup_Yes",16,19.3,360.35,One year,No,LOW,16.421786120591584,316.94,9.96,907
0.42068008,0,"num_services, MonthlyCharges, DeviceProtection_Yes",62,23.65,1416.75,Two year,No,MEDIUM,1.0,23.65,9.95,908
0.39290735,0,"PaymentMethod_Electronic check, DeviceProtection_Yes, PaymentMethod_Credit card (automatic)",72,25.2,1798.9,Two year,No,LOW,1.0,25.2,9.9,909
0.12456681,0,"charge_per_service, PaymentMethod_Electronic check, num_services",59,79.2,4590.35,Two year,Fiber optic,LOW,1.0,79.2,9.87,910
0.10321543,0,"charge_per_service, PaymentMethod_Electronic check, StreamingTV_Yes",60,95.4,5812.0,One year,Fiber optic,LOW,1.0,95.4,9.85,911
0.39652324,0,"PaymentMethod_Electronic check, charge_per_service, num_services",52,24.8,1229.1,Two year,No,LOW,1.0,24.8,9.83,912
0.1432245,0,"num_services, PaymentMethod_Electronic check, DeviceProtection_Yes",29,20.0,540.05,One year,No,LOW,3.421786120591584,68.44,9.8,913
0.08825016,0,"tenure, charge_per_service, PaymentMethod_Electronic check",62,110.8,6840.95,One year,Fiber optic,LOW,1.0,110.8,9.78,914
0.15942746,0,"PaymentMethod_Electronic check, OnlineBackup_Yes, PaymentMethod_Credit card (automatic)",34,60.85,2003.6,Month-to-month,DSL,LOW,1.0,60.85,9.7,915
0.016754534,0,"charge_per_service, PaymentMethod_Electronic check, Contract_One year",10,25.7,251.6,Two year,No,LOW,22.421786120591584,576.24,9.65,916
0.020476315,1,"num_services, MonthlyCharges, tenure",14,25.55,372.45,Month-to-month,No,LOW,18.421786120591584,470.68,9.64,917
0.08618061,0,"tenure, num_services, StreamingMovies_Yes",65,111.05,7107.0,Month-to-month,Fiber optic,LOW,1.0,111.05,9.57,918
0.0048889886,0,"charge_per_service, TotalCharges, PaymentMethod_Electronic check",8,80.0,624.6,Month-to-month,Fiber optic,LOW,24.421786120591584,1953.74,9.55,919
0.48551434,1,"PaymentMethod_Electronic check, StreamingTV_Yes, charge_per_service",35,19.6,686.95,Two year,No,MEDIUM,1.0,19.6,9.52,920
0.011107569,0,"num_services, charge_per_service, Contract_Two year",22,81.7,1820.9,Month-to-month,Fiber optic,LOW,10.421786120591584,851.46,9.46,921
0.09365039,0,"OnlineBackup_Yes, PaymentMethod_Electronic check, TotalCharges",55,100.0,5509.3,One year,Fiber optic,LOW,1.0,100.0,9.37,922
0.11085957,0,"tenure, OnlineBackup_Yes, PaymentMethod_Electronic check",43,84.25,3539.25,One year,Fiber optic,LOW,1.0,84.25,9.34,923
0.007320304,0,"TotalCharges, PaymentMethod_Electronic check, num_services",18,88.35,1639.3,Month-to-month,Fiber optic,LOW,14.421786120591584,1274.16,9.33,924
0.08122221,1,"StreamingMovies_Yes, Contract_One year, PaymentMethod_Electronic check",50,114.35,5791.1,One year,Fiber optic,LOW,1.0,114.35,9.29,925
0.4643195,0,"num_services, tenure, PaymentMethod_Electronic check",69,19.9,1363.45,Two year,No,MEDIUM,1.0,19.9,9.24,926
0.11605108,0,"PaymentMethod_Credit card (automatic), PaymentMethod_Electronic check, OnlineBackup_Yes",38,79.45,3013.05,Month-to-month,Fiber optic,LOW,1.0,79.45,9.22,927
0.0038915237,0,"Contract_Two year, charge_per_service, num_services",1,75.3,75.3,Month-to-month,Fiber optic,LOW,31.421786120591584,2366.06,9.21,928
0.30510476,0,"PaymentMethod_Electronic check, OnlineBackup_Yes, TotalCharges",49,30.2,1453.1,Month-to-month,DSL,LOW,1.0,30.2,9.21,928
0.0075715566,1,"charge_per_service, tenure, num_services",5,44.05,202.15,Month-to-month,DSL,LOW,27.421786120591584,1207.93,9.15,930
0.008138316,0,"PaymentMethod_Electronic check, OnlineBackup_Yes, charge_per_service",10,49.55,475.7,One year,DSL,LOW,22.421786120591584,1111.0,9.04,931
0.014123256,0,"tenure, StreamingTV_Yes, PaymentMethod_Electronic check",1,20.25,20.25,Month-to-month,No,LOW,31.421786120591584,636.29,8.99,932
0.084687546,0,"charge_per_service, TotalCharges, num_services",39,105.65,4284.8,Month-to-month,Fiber optic,LOW,1.0,105.65,8.95,933
0.15313186,0,"StreamingMovies_Yes, StreamingTV_Yes, PaymentMethod_Electronic check",52,57.95,3042.25,One year,DSL,LOW,1.0,57.95,8.87,934
0.14864902,1,"PaymentMethod_Electronic check, OnlineSecurity_Yes, StreamingMovies_Yes",70,59.5,4144.8,Two year,DSL,LOW,1.0,59.5,8.84,935
0.44950822,0,"PaymentMethod_Electronic check, StreamingMovies_Yes, StreamingTV_Yes",57,19.6,1170.55,Two year,No,MEDIUM,1.0,19.6,8.81,936
0.0046525965,0,"charge_per_service, tenure, PaymentMethod_Electronic check",1,60.15,60.15,Month-to-month,DSL,LOW,31.421786120591584,1890.02,8.79,937
0.4175972,1,"PaymentMethod_Electronic check, num_services, PaymentMethod_Credit card (automatic)",66,20.55,1357.1,Two year,No,MEDIUM,1.0,20.55,8.58,938
0.097032666,0,"PaymentMethod_Electronic check, charge_per_service, PaymentMethod_Credit card (automatic)",72,86.65,6094.25,Two year,DSL,LOW,1.0,86.65,8.41,939
0.01902345,0,"tenure, num_services, MonthlyCharges",11,20.6,233.9,One year,No,LOW,21.421786120591584,441.29,8.39,940
0.08040325,0,"charge_per_service, PaymentMethod_Electronic check, StreamingTV_Yes",71,104.1,7412.25,One year,Fiber optic,LOW,1.0,104.1,8.37,941
0.042634916,0,"tenure, StreamingTV_Yes, TotalCharges",30,80.8,2369.3,Two year,DSL,LOW,2.421786120591584,195.68,8.34,942
0.0062525193,0,"charge_per_service, OnlineBackup_Yes, PaymentMethod_Electronic check",8,54.65,482.25,Month-to-month,DSL,LOW,24.421786120591584,1334.65,8.34,942
0.02484385,0,"PaymentMethod_Electronic check, OnlineBackup_Yes, PaymentMethod_Mailed check",16,20.4,321.4,Month-to-month,No,LOW,16.421786120591584,335.0,8.32,944
0.13850729,1,"num_services, PaymentMethod_Electronic check, StreamingMovies_Yes",58,59.9,3505.1,Two year,DSL,LOW,1.0,59.9,8.3,945
0.005311825,0,"Contract_Two year, charge_per_service, MonthlyCharges",15,89.0,1288.3,Month-to-month,Fiber optic,LOW,17.421786120591584,1550.54,8.24,946
0.0068964045,0,"PaymentMethod_Electronic check, TotalCharges, PaymentMethod_Credit card (automatic)",6,44.75,270.95,Month-to-month,DSL,LOW,26.421786120591584,1182.37,8.15,947
0.08423852,0,"PaymentMethod_Electronic check, StreamingMovies_Yes, StreamingTV_Yes",33,95.8,3036.75,One year,Fiber optic,LOW,1.0,95.8,8.07,948
0.31787986,0,"charge_per_service, num_services, tenure",66,25.3,1673.8,Two year,No,LOW,1.0,25.3,8.04,949
0.024255425,0,"charge_per_service, tenure, StreamingMovies_Yes",26,51.55,1295.4,One year,DSL,LOW,6.421786120591584,331.04,8.03,950
0.08526336,0,"num_services, charge_per_service, StreamingMovies_Yes",51,93.5,4619.55,One year,Fiber optic,LOW,1.0,93.5,7.97,951
0.073214665,0,"num_services, DeviceProtection_Yes, tenure",46,108.65,4903.2,Two year,Fiber optic,LOW,1.0,108.65,7.95,952
0.10628197,0,"charge_per_service, MonthlyCharges, PaymentMethod_Electronic check",41,74.25,3089.1,Month-to-month,Fiber optic,LOW,1.0,74.25,7.89,953
0.07145572,0,"PaymentMethod_Electronic check, StreamingMovies_Yes, PaymentMethod_Credit card (automatic)",60,110.0,6668.35,Two year,Fiber optic,LOW,1.0,110.0,7.86,954
0.0027385382,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",2,93.85,170.85,Month-to-month,Fiber optic,LOW,30.421786120591584,2855.08,7.82,955
0.2505976,0,"StreamingMovies_Yes, PaymentMethod_Electronic check, TotalCharges",36,31.05,1126.35,Two year,DSL,LOW,1.0,31.05,7.78,956
0.02701392,0,"OnlineBackup_Yes, PaymentMethod_Electronic check, StreamingMovies_Yes",26,44.45,1183.8,Month-to-month,DSL,LOW,6.421786120591584,285.45,7.71,957
0.013889696,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",27,101.9,2681.15,One year,Fiber optic,LOW,5.421786120591584,552.48,7.67,958
0.09456632,0,"charge_per_service, PaymentMethod_Electronic check, tenure",56,80.9,4557.5,One year,Fiber optic,LOW,1.0,80.9,7.65,959
0.0031827923,0,"Contract_Two year, charge_per_service, num_services",6,91.0,531.0,Month-to-month,Fiber optic,LOW,26.421786120591584,2404.38,7.65,959
0.0045739166,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",13,85.95,1215.65,Month-to-month,Fiber optic,LOW,19.421786120591584,1669.3,7.64,961
0.070750624,0,"tenure, PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic)",72,106.1,7848.5,One year,Fiber optic,LOW,1.0,106.1,7.51,962
0.037120845,0,"charge_per_service, OnlineBackup_Yes, num_services",30,82.05,2570.2,Month-to-month,Fiber optic,LOW,2.421786120591584,198.71,7.38,963
0.09973009,1,"PaymentMethod_Electronic check, StreamingMovies_Yes, StreamingTV_Yes",53,73.9,3958.25,Two year,DSL,LOW,1.0,73.9,7.37,964
0.37883353,1,"PaymentMethod_Electronic check, charge_per_service, StreamingMovies_Yes",55,19.35,1153.25,Two year,No,LOW,1.0,19.35,7.33,965
0.08203922,1,"charge_per_service, num_services, PaymentMethod_Electronic check",72,88.6,6201.95,Two year,DSL,LOW,1.0,88.6,7.27,966
0.012040823,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",19,44.85,893.55,One year,DSL,LOW,13.421786120591584,601.97,7.25,967
0.082103826,0,"num_services, Contract_Two year, MonthlyCharges",68,88.15,6148.45,Two year,DSL,LOW,1.0,88.15,7.24,968
0.003024115,0,"Contract_Two year, PaymentMethod_Credit card (automatic), TotalCharges",3,80.3,250.05,Month-to-month,Fiber optic,LOW,29.421786120591584,2362.57,7.14,969
0.10782879,0,"charge_per_service, PaymentMethod_Electronic check, num_services",72,65.5,4919.7,Two year,DSL,LOW,1.0,65.5,7.06,970
0.34193444,0,"DeviceProtection_Yes, PaymentMethod_Electronic check, charge_per_service",33,20.6,690.25,One year,No,LOW,1.0,20.6,7.04,971
0.0029618556,1,"Contract_Two year, charge_per_service, TotalCharges",1,74.9,74.9,Month-to-month,Fiber optic,LOW,31.421786120591584,2353.49,6.97,972
0.0031705287,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",1,70.0,70.0,Month-to-month,Fiber optic,LOW,31.421786120591584,2199.53,6.97,972
0.0048783333,1,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), charge_per_service",16,86.6,1281.0,Month-to-month,Fiber optic,LOW,16.421786120591584,1422.13,6.94,974
0.012586164,0,"charge_per_service, Contract_Two year, OnlineBackup_Yes",5,20.05,94.15,Month-to-month,No,LOW,27.421786120591584,549.81,6.92,975
0.004576075,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",11,70.2,760.05,Month-to-month,Fiber optic,LOW,21.421786120591584,1503.81,6.88,976
0.27577868,0,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), StreamingTV_Yes",45,24.65,1138.8,Two year,No,LOW,1.0,24.65,6.8,977
0.008403929,0,"tenure, Contract_Two year, num_services",18,54.4,957.1,One year,DSL,LOW,14.421786120591584,784.55,6.59,978
0.081115164,0,"TotalCharges, tenure, StreamingTV_Yes",68,80.35,5589.3,Month-to-month,Fiber optic,LOW,1.0,80.35,6.52,979
0.020223062,0,"DeviceProtection_Yes, StreamingMovies_Yes, PaymentMethod_Electronic check",20,25.55,507.4,Month-to-month,No,LOW,12.421786120591584,317.38,6.42,980
0.10603291,0,"charge_per_service, PaymentMethod_Electronic check, num_services",65,59.6,3739.8,Two year,DSL,LOW,1.0,59.6,6.32,981
0.085774325,0,"charge_per_service, PaymentMethod_Electronic check, OnlineSecurity_Yes",71,73.35,5154.5,Two year,DSL,LOW,1.0,73.35,6.29,982
0.12499954,0,"num_services, PaymentMethod_Electronic check, OnlineBackup_Yes",39,49.8,1971.15,Two year,DSL,LOW,1.0,49.8,6.22,983
0.009953091,0,"tenure, PaymentMethod_Electronic check, charge_per_service",1,19.85,19.85,Month-to-month,No,LOW,31.421786120591584,623.72,6.21,984
0.025217043,0,"Contract_Two year, PaymentMethod_Electronic check, num_services",20,19.5,413.0,Month-to-month,No,LOW,12.421786120591584,242.22,6.11,985
0.08213518,1,"charge_per_service, PaymentMethod_Electronic check, num_services",66,74.25,4859.25,One year,Fiber optic,LOW,1.0,74.25,6.1,986
0.060949177,0,"num_services, charge_per_service, StreamingMovies_Yes",56,99.8,5515.45,One year,Fiber optic,LOW,1.0,99.8,6.08,987
0.06653788,0,"num_services, Contract_Two year, tenure",28,20.5,563.05,Month-to-month,No,LOW,4.421786120591584,90.65,6.03,988
0.0022241867,0,"charge_per_service, Contract_Two year, PaymentMethod_Electronic check",1,84.6,84.6,Month-to-month,Fiber optic,LOW,31.421786120591584,2658.28,5.91,989
0.003075908,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",7,75.15,496.9,Month-to-month,Fiber optic,LOW,25.421786120591584,1910.45,5.88,990
0.029580988,0,"Contract_Two year, num_services, charge_per_service",23,20.75,485.2,One year,No,LOW,9.421786120591584,195.5,5.78,991
0.004043589,0,"tenure, num_services, MonthlyCharges",19,105.0,2007.25,Month-to-month,Fiber optic,LOW,13.421786120591584,1409.29,5.7,992
0.009104383,0,"charge_per_service, TotalCharges, Contract_Two year",1,19.9,19.9,Month-to-month,No,LOW,31.421786120591584,625.29,5.69,993
0.086701974,0,"charge_per_service, num_services, PaymentMethod_Electronic check",67,65.65,4322.85,Two year,DSL,LOW,1.0,65.65,5.69,993
0.0034662588,0,"tenure, PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic)",9,69.4,571.45,Month-to-month,DSL,LOW,23.421786120591584,1625.47,5.63,995
0.0026259979,0,"charge_per_service, num_services, Contract_Two year",4,75.35,273.4,Month-to-month,Fiber optic,LOW,28.421786120591584,2141.58,5.62,996
0.057391997,0,"charge_per_service, PaymentMethod_Electronic check, num_services",34,97.65,3207.55,Month-to-month,Fiber optic,LOW,1.0,97.65,5.6,997
0.061588574,0,"charge_per_service, PaymentMethod_Electronic check, OnlineSecurity_Yes",60,89.9,5450.7,Month-to-month,Fiber optic,LOW,1.0,89.9,5.54,998
0.0080263475,0,"tenure, num_services, StreamingTV_Yes",17,44.6,681.4,One year,DSL,LOW,15.421786120591584,687.81,5.52,999
0.06992846,0,"tenure, StreamingTV_Yes, StreamingMovies_Yes",45,78.8,3597.5,One year,DSL,LOW,1.0,78.8,5.51,1000
0.00918811,0,"Contract_Two year, charge_per_service, InternetService_Fiber optic",24,69.45,1614.05,Month-to-month,DSL,LOW,8.421786120591584,584.89,5.37,1001
0.07156683,0,"charge_per_service, PaymentMethod_Electronic check, num_services",70,74.1,5222.3,One year,DSL,LOW,1.0,74.1,5.3,1002
0.05322001,0,"StreamingTV_Yes, num_services, tenure",46,98.85,4564.9,Month-to-month,Fiber optic,LOW,1.0,98.85,5.26,1003
0.049751174,1,"PaymentMethod_Electronic check, PaymentMethod_Credit card (automatic), num_services",56,105.6,6068.65,One year,Fiber optic,LOW,1.0,105.6,5.25,1004
0.013711856,0,"PaymentMethod_Electronic check, charge_per_service, OnlineBackup_Yes",13,19.65,244.8,One year,No,LOW,19.421786120591584,381.64,5.23,1005
0.11459113,0,"charge_per_service, MonthlyCharges, num_services",42,45.1,2049.05,One year,DSL,LOW,1.0,45.1,5.17,1006
0.008248891,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",2,20.55,33.6,Month-to-month,No,LOW,30.421786120591584,625.17,5.16,1007
0.056954674,0,"PaymentMethod_Electronic check, charge_per_service, PaymentMethod_Credit card (automatic)",72,90.25,6369.45,Two year,DSL,LOW,1.0,90.25,5.14,1008
0.004862609,0,"Contract_Two year, charge_per_service, PaymentMethod_Electronic check",16,64.25,1024.0,Two year,DSL,LOW,16.421786120591584,1055.1,5.13,1009
0.012498743,1,"charge_per_service, PaymentMethod_Electronic check, num_services",12,20.05,265.45,Month-to-month,No,LOW,20.421786120591584,409.46,5.12,1010
0.06339285,0,"PaymentMethod_Electronic check, charge_per_service, StreamingMovies_Yes",40,80.75,3208.65,One year,DSL,LOW,1.0,80.75,5.12,1010
0.08436298,0,"num_services, PaymentMethod_Electronic check, charge_per_service",60,59.85,3590.2,Two year,DSL,LOW,1.0,59.85,5.05,1012
0.0034008117,0,"PaymentMethod_Electronic check, charge_per_service, tenure",3,50.25,152.3,Month-to-month,DSL,LOW,29.421786120591584,1478.44,5.03,1013
0.056966998,1,"num_services, MonthlyCharges, tenure",70,88.0,5986.45,Two year,Fiber optic,LOW,1.0,88.0,5.01,1014
0.11833711,1,"charge_per_service, PaymentMethod_Electronic check, num_services",45,42.3,1840.75,One year,DSL,LOW,1.0,42.3,5.01,1014
